filename,width,height,class,xmin,ymin,xmax,ymax
32955_png_jpg.rf.0b80f8b1fd04bb98bad5d1dc0b49bd58.jpg,640,640,pigmentation,67,243,99,275
32955_png_jpg.rf.0b80f8b1fd04bb98bad5d1dc0b49bd58.jpg,640,640,pigmentation,232,333,371,410
yt-ZBV_vEcAEco-0320_jpg.rf.0762fd3c0c37b6c49e6bef7e1a716089.jpg,640,640,pigmentation,466,324,496,342
yt-ZBV_vEcAEco-0320_jpg.rf.0762fd3c0c37b6c49e6bef7e1a716089.jpg,640,640,pigmentation,438,211,475,234
yt-ZBV_vEcAEco-0320_jpg.rf.0762fd3c0c37b6c49e6bef7e1a716089.jpg,640,640,pigmentation,157,442,184,460
yt-ZBV_vEcAEco-0320_jpg.rf.0762fd3c0c37b6c49e6bef7e1a716089.jpg,640,640,pigmentation,222,308,243,323
yt-ZBV_vEcAEco-0320_jpg.rf.0762fd3c0c37b6c49e6bef7e1a716089.jpg,640,640,pigmentation,316,256,340,269
pigmentation_dark_spots_14_jpg.rf.0733ebb18300e6e067541793c29eaf74.jpg,640,640,pigmentation,0,157,526,561
IMG_4615_jpg.rf.0502a9fe5d76923aa795db3471ae5c97.jpg,640,640,pigmentation,387,252,632,421
IMG_4615_jpg.rf.0502a9fe5d76923aa795db3471ae5c97.jpg,640,640,pigmentation,60,281,252,491
IMG_4615_jpg.rf.0502a9fe5d76923aa795db3471ae5c97.jpg,640,640,pigmentation,292,444,461,493
IMG_4615_jpg.rf.0502a9fe5d76923aa795db3471ae5c97.jpg,640,640,pigmentation,303,217,351,243
45963_png_jpg.rf.07a5d73c538c44abd2e00e17e73d6966.jpg,640,640,pigmentation,178,83,251,138
45963_png_jpg.rf.07a5d73c538c44abd2e00e17e73d6966.jpg,640,640,pigmentation,240,137,296,181
45963_png_jpg.rf.07a5d73c538c44abd2e00e17e73d6966.jpg,640,640,pigmentation,330,94,376,144
45963_png_jpg.rf.07a5d73c538c44abd2e00e17e73d6966.jpg,640,640,pigmentation,325,142,374,182
45963_png_jpg.rf.07a5d73c538c44abd2e00e17e73d6966.jpg,640,640,pigmentation,356,175,387,206
45963_png_jpg.rf.07a5d73c538c44abd2e00e17e73d6966.jpg,640,640,pigmentation,380,154,415,195
45963_png_jpg.rf.07a5d73c538c44abd2e00e17e73d6966.jpg,640,640,pigmentation,135,222,158,250
45963_png_jpg.rf.07a5d73c538c44abd2e00e17e73d6966.jpg,640,640,pigmentation,425,130,469,179
45963_png_jpg.rf.07a5d73c538c44abd2e00e17e73d6966.jpg,640,640,pigmentation,424,206,441,239
45963_png_jpg.rf.07a5d73c538c44abd2e00e17e73d6966.jpg,640,640,pigmentation,146,333,169,364
45963_png_jpg.rf.07a5d73c538c44abd2e00e17e73d6966.jpg,640,640,pigmentation,461,352,477,382
45963_png_jpg.rf.07a5d73c538c44abd2e00e17e73d6966.jpg,640,640,pigmentation,437,327,453,348
45963_png_jpg.rf.07a5d73c538c44abd2e00e17e73d6966.jpg,640,640,pigmentation,215,344,234,365
istockphoto-1176722122-612x612-copy_jpeg_jpg.rf.0c5a45aef894f8158fd6195e70a649e5.jpg,640,640,pigmentation,185,98,224,145
istockphoto-1176722122-612x612-copy_jpeg_jpg.rf.0c5a45aef894f8158fd6195e70a649e5.jpg,640,640,pigmentation,168,185,408,640
istockphoto-1176722122-612x612-copy_jpeg_jpg.rf.0c5a45aef894f8158fd6195e70a649e5.jpg,640,640,pigmentation,384,360,484,471
image_39_jpg.rf.0a4211ca418b53bb7f0e85de001392f9.jpg,640,640,pigmentation,98,104,302,303
image_39_jpg.rf.0a4211ca418b53bb7f0e85de001392f9.jpg,640,640,pigmentation,74,143,127,201
image_39_jpg.rf.0a4211ca418b53bb7f0e85de001392f9.jpg,640,640,pigmentation,326,115,452,305
image_39_jpg.rf.0a4211ca418b53bb7f0e85de001392f9.jpg,640,640,pigmentation,433,94,590,306
image_35_jpg.rf.0af3b8c1c0e30ea647f6153f241e10d3.jpg,640,640,pigmentation,49,123,209,350
image_35_jpg.rf.0af3b8c1c0e30ea647f6153f241e10d3.jpg,640,640,pigmentation,183,353,285,458
image_35_jpg.rf.0af3b8c1c0e30ea647f6153f241e10d3.jpg,640,640,pigmentation,298,189,534,489
image_35_jpg.rf.0af3b8c1c0e30ea647f6153f241e10d3.jpg,640,640,pigmentation,600,228,640,381
image_35_jpg.rf.0af3b8c1c0e30ea647f6153f241e10d3.jpg,640,640,pigmentation,443,0,518,104
melasma62_png_jpg.rf.06f7f80f7296340512cb5045c2ca2cf7.jpg,640,640,pigmentation,112,315,259,640
melasma62_png_jpg.rf.06f7f80f7296340512cb5045c2ca2cf7.jpg,640,640,pigmentation,545,169,616,375
yt-false-0000_jpg.rf.09d0ec5b4770942a7ab850b1b095a478.jpg,640,640,pigmentation,46,395,558,561
melasma41_jpg.rf.0dd6a9d39928e36e35a9d1b3e083692d.jpg,640,640,pigmentation,42,300,341,629
yt-6CsHoSPLbxA-0216_jpg.rf.0e47ddb1ca406e6b2984301e43e6f855.jpg,640,640,pigmentation,178,169,197,195
yt-6CsHoSPLbxA-0216_jpg.rf.0e47ddb1ca406e6b2984301e43e6f855.jpg,640,640,pigmentation,162,183,177,200
yt-6CsHoSPLbxA-0216_jpg.rf.0e47ddb1ca406e6b2984301e43e6f855.jpg,640,640,pigmentation,406,268,446,307
yt-6CsHoSPLbxA-0216_jpg.rf.0e47ddb1ca406e6b2984301e43e6f855.jpg,640,640,pigmentation,301,501,316,522
yt-6CsHoSPLbxA-0216_jpg.rf.0e47ddb1ca406e6b2984301e43e6f855.jpg,640,640,pigmentation,272,564,286,590
yt-6CsHoSPLbxA-0216_jpg.rf.0e47ddb1ca406e6b2984301e43e6f855.jpg,640,640,pigmentation,317,274,340,302
yt-6CsHoSPLbxA-0216_jpg.rf.0e47ddb1ca406e6b2984301e43e6f855.jpg,640,640,pigmentation,270,248,306,280
yt-6CsHoSPLbxA-0216_jpg.rf.0e47ddb1ca406e6b2984301e43e6f855.jpg,640,640,pigmentation,428,360,441,386
Age-Spots_jpeg_jpg.rf.0f34ed131719f9dab9fe6767f6670ea3.jpg,640,640,pigmentation,293,201,418,360
Age-Spots_jpeg_jpg.rf.0f34ed131719f9dab9fe6767f6670ea3.jpg,640,640,pigmentation,216,10,327,149
Age-Spots_jpeg_jpg.rf.0f34ed131719f9dab9fe6767f6670ea3.jpg,640,640,pigmentation,192,178,282,401
Age-Spots_jpeg_jpg.rf.0f34ed131719f9dab9fe6767f6670ea3.jpg,640,640,pigmentation,456,167,634,441
Age-Spots_jpeg_jpg.rf.0f34ed131719f9dab9fe6767f6670ea3.jpg,640,640,pigmentation,6,209,175,376
image_30_jpg.rf.0e2ab08740bf143588feb5c1e4d653f4.jpg,640,640,pigmentation,400,144,585,381
image_30_jpg.rf.0e2ab08740bf143588feb5c1e4d653f4.jpg,640,640,pigmentation,415,365,460,432
image_30_jpg.rf.0e2ab08740bf143588feb5c1e4d653f4.jpg,640,640,pigmentation,166,279,220,343
image_30_jpg.rf.0e2ab08740bf143588feb5c1e4d653f4.jpg,640,640,pigmentation,112,56,294,266
image_5_jpg.rf.088bd0248c0f30700b1525f4aed668b7.jpg,640,640,pigmentation,159,0,499,598
image_5_jpg.rf.088bd0248c0f30700b1525f4aed668b7.jpg,640,640,pigmentation,12,162,77,264
image_5_jpg.rf.088bd0248c0f30700b1525f4aed668b7.jpg,640,640,pigmentation,484,34,525,104
image_5_jpg.rf.088bd0248c0f30700b1525f4aed668b7.jpg,640,640,pigmentation,497,370,568,462
IMG_4627_jpg.rf.0b5db0ac338d8716a4b2b7d37f3d98be.jpg,640,640,pigmentation,400,290,608,434
IMG_4627_jpg.rf.0b5db0ac338d8716a4b2b7d37f3d98be.jpg,640,640,pigmentation,36,422,160,495
3147__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsIngiLDFd_jpeg_jpg.rf.07d6d849e683501d7d2aa360c287e1ef.jpg,640,640,pigmentation,170,0,493,561
melasma58_png_jpg.rf.0d640965aa85d88c1438a9bd3168fd30.jpg,640,640,pigmentation,19,8,365,150
melasma58_png_jpg.rf.0d640965aa85d88c1438a9bd3168fd30.jpg,640,640,pigmentation,412,242,590,524
melasma58_png_jpg.rf.0d640965aa85d88c1438a9bd3168fd30.jpg,640,640,pigmentation,232,328,314,414
melasma58_png_jpg.rf.0d640965aa85d88c1438a9bd3168fd30.jpg,640,640,pigmentation,129,272,162,301
170_jpg.rf.093deedf4ea48dc51dd1f96093b88418.jpg,640,640,pigmentation,89,23,391,213
170_jpg.rf.093deedf4ea48dc51dd1f96093b88418.jpg,640,640,pigmentation,40,164,337,478
IMG_4640_jpg.rf.05997f050673faeefa52b62711a97255.jpg,640,640,pigmentation,32,294,53,363
IMG_4640_jpg.rf.05997f050673faeefa52b62711a97255.jpg,640,640,pigmentation,105,226,124,256
IMG_4640_jpg.rf.05997f050673faeefa52b62711a97255.jpg,640,640,pigmentation,161,350,185,375
IMG_4640_jpg.rf.05997f050673faeefa52b62711a97255.jpg,640,640,pigmentation,279,269,316,321
IMG_4640_jpg.rf.05997f050673faeefa52b62711a97255.jpg,640,640,pigmentation,297,368,380,526
IMG_4640_jpg.rf.05997f050673faeefa52b62711a97255.jpg,640,640,pigmentation,370,420,480,625
IMG_4640_jpg.rf.05997f050673faeefa52b62711a97255.jpg,640,640,pigmentation,467,367,483,393
IMG_4640_jpg.rf.05997f050673faeefa52b62711a97255.jpg,640,640,pigmentation,463,306,483,341
