filename,width,height,class,xmin,ymin,xmax,ymax
_1563785642899_jpg.rf.fe5aa1e939bb76a83796854b6ba508ea.jpg,640,640,darkcircle,433,316,480,324
_1563785642899_jpg.rf.fe5aa1e939bb76a83796854b6ba508ea.jpg,640,640,darkcircle,13,513,98,558
_1563785642899_jpg.rf.fe5aa1e939bb76a83796854b6ba508ea.jpg,640,640,darkcircle,193,546,317,592
_1563785642899_jpg.rf.fe5aa1e939bb76a83796854b6ba508ea.jpg,640,640,darkcircle,411,563,499,596
_1563785642899_jpg.rf.fe5aa1e939bb76a83796854b6ba508ea.jpg,640,640,spots,396,365,427,391
_1569215475019_jpg.rf.fe660eca691bb234939f8f918b363b8e.jpg,640,640,darkcircle,589,61,640,87
_1569215475019_jpg.rf.fe660eca691bb234939f8f918b363b8e.jpg,640,640,spots,161,478,191,510
_1569215475019_jpg.rf.fe660eca691bb234939f8f918b363b8e.jpg,640,640,darkcircle,547,521,640,554
_1569215475019_jpg.rf.fe660eca691bb234939f8f918b363b8e.jpg,640,640,darkcircle,416,552,450,578
_1578391535517_jpg.rf.fe5218f2df338a5b3588bf5079986593.jpg,640,640,Eyebag,18,241,93,264
_1578391535517_jpg.rf.fe5218f2df338a5b3588bf5079986593.jpg,640,640,darkcircle,387,237,479,281
_1578391535517_jpg.rf.fe5218f2df338a5b3588bf5079986593.jpg,640,640,darkcircle,511,204,586,244
_1578391535517_jpg.rf.fe5218f2df338a5b3588bf5079986593.jpg,640,640,spots,576,285,600,316
_1578391535517_jpg.rf.fe5218f2df338a5b3588bf5079986593.jpg,640,640,spots,417,178,440,201
_1578391535517_jpg.rf.fe5218f2df338a5b3588bf5079986593.jpg,640,640,Acne,150,369,191,393
_1578391535517_jpg.rf.fe5218f2df338a5b3588bf5079986593.jpg,640,640,darkcircle,128,332,176,341
_1578391535517_jpg.rf.fe5218f2df338a5b3588bf5079986593.jpg,640,640,darkcircle,40,332,91,370
_1578391535517_jpg.rf.fe5218f2df338a5b3588bf5079986593.jpg,640,640,darkcircle,477,555,528,581
_1578391535517_jpg.rf.fe5218f2df338a5b3588bf5079986593.jpg,640,640,darkcircle,381,555,441,595
_1573994824828_jpg.rf.ffcf318d4026e00e8ede7acaf7aab9ae.jpg,640,640,Wrinkle,355,144,420,166
_1573994824828_jpg.rf.ffcf318d4026e00e8ede7acaf7aab9ae.jpg,640,640,Wrinkle,335,162,386,231
_1573994824828_jpg.rf.ffcf318d4026e00e8ede7acaf7aab9ae.jpg,640,640,Wrinkle,381,283,420,326
_1573994824828_jpg.rf.ffcf318d4026e00e8ede7acaf7aab9ae.jpg,640,640,Wrinkle,300,0,367,26
_1573994824828_jpg.rf.ffcf318d4026e00e8ede7acaf7aab9ae.jpg,640,640,spots,173,524,222,584
_1573994824828_jpg.rf.ffcf318d4026e00e8ede7acaf7aab9ae.jpg,640,640,spots,508,586,529,604
_1579092597069_jpg.rf.fe563dc8a9b86c2358821899e871182c.jpg,640,640,Acne,357,151,371,177
_1579092597069_jpg.rf.fe563dc8a9b86c2358821899e871182c.jpg,640,640,Acne,259,158,300,180
_1579092597069_jpg.rf.fe563dc8a9b86c2358821899e871182c.jpg,640,640,Eyebag,474,158,558,190
_1579092597069_jpg.rf.fe563dc8a9b86c2358821899e871182c.jpg,640,640,Eyebag,0,525,28,541
_1579092597069_jpg.rf.fe563dc8a9b86c2358821899e871182c.jpg,640,640,Eyebag,56,536,88,550
_1579092597069_jpg.rf.fe563dc8a9b86c2358821899e871182c.jpg,640,640,darkcircle,597,276,640,306
_1583065096138_jpg.rf.fedb009bbd7060fc5e963e46e53997a1.jpg,640,640,Acne,169,94,198,118
_1583065096138_jpg.rf.fedb009bbd7060fc5e963e46e53997a1.jpg,640,640,Wrinkle,114,390,142,409
_1583065096138_jpg.rf.fedb009bbd7060fc5e963e46e53997a1.jpg,640,640,Acne,553,352,563,363
_1583065096138_jpg.rf.fedb009bbd7060fc5e963e46e53997a1.jpg,640,640,darkcircle,574,285,605,300
_1568099473777_jpg.rf.007c541ea137f920220fef191f473fd1.jpg,640,640,darkcircle,83,170,140,188
_1568099473777_jpg.rf.007c541ea137f920220fef191f473fd1.jpg,640,640,darkcircle,194,189,261,218
_1568099473777_jpg.rf.007c541ea137f920220fef191f473fd1.jpg,640,640,Eyebag,594,271,640,300
_1568099473777_jpg.rf.007c541ea137f920220fef191f473fd1.jpg,640,640,Eyebag,451,235,525,264
_1568099473777_jpg.rf.007c541ea137f920220fef191f473fd1.jpg,640,640,Acne,467,284,509,325
_1568099473777_jpg.rf.007c541ea137f920220fef191f473fd1.jpg,640,640,Acne,409,234,444,269
_1568099473777_jpg.rf.007c541ea137f920220fef191f473fd1.jpg,640,640,Acne,296,575,316,594
_1568099473777_jpg.rf.007c541ea137f920220fef191f473fd1.jpg,640,640,Acne,355,485,378,506
_1563536725239_jpg.rf.00694e915333791130869ae5135ecf0f.jpg,640,640,spots,289,159,307,177
_1563536725239_jpg.rf.00694e915333791130869ae5135ecf0f.jpg,640,640,darkcircle,410,131,474,168
_1563536725239_jpg.rf.00694e915333791130869ae5135ecf0f.jpg,640,640,darkcircle,524,134,587,187
_1563536725239_jpg.rf.00694e915333791130869ae5135ecf0f.jpg,640,640,darkcircle,511,594,554,629
_1563536725239_jpg.rf.00694e915333791130869ae5135ecf0f.jpg,640,640,darkcircle,590,602,640,633
_1563536815407_jpg.rf.01c15f4b0b9f68ec2afd96a871d363a0.jpg,640,640,spots,99,61,129,85
_1563536815407_jpg.rf.01c15f4b0b9f68ec2afd96a871d363a0.jpg,640,640,darkcircle,496,206,591,251
_1563536815407_jpg.rf.01c15f4b0b9f68ec2afd96a871d363a0.jpg,640,640,Acne,270,346,301,369
_1563536815407_jpg.rf.01c15f4b0b9f68ec2afd96a871d363a0.jpg,640,640,spots,77,456,102,484
_1563536815407_jpg.rf.01c15f4b0b9f68ec2afd96a871d363a0.jpg,640,640,spots,259,320,287,339
_1563536815407_jpg.rf.01c15f4b0b9f68ec2afd96a871d363a0.jpg,640,640,spots,294,315,314,334
_1563536815407_jpg.rf.01c15f4b0b9f68ec2afd96a871d363a0.jpg,640,640,spots,82,494,101,521
_1563536815407_jpg.rf.01c15f4b0b9f68ec2afd96a871d363a0.jpg,640,640,darkcircle,422,313,474,328
_1563536815407_jpg.rf.01c15f4b0b9f68ec2afd96a871d363a0.jpg,640,640,darkcircle,514,325,574,349
_1563536815407_jpg.rf.01c15f4b0b9f68ec2afd96a871d363a0.jpg,640,640,spots,543,412,575,434
_1563536815407_jpg.rf.01c15f4b0b9f68ec2afd96a871d363a0.jpg,640,640,spots,557,381,581,402
_1569765749098_jpg.rf.0144b3e95a193140ee4cab6b4d54e140.jpg,640,640,Acne,76,130,99,152
_1569765749098_jpg.rf.0144b3e95a193140ee4cab6b4d54e140.jpg,640,640,Eyebag,181,44,198,51
_1569765749098_jpg.rf.0144b3e95a193140ee4cab6b4d54e140.jpg,640,640,Eyebag,103,50,136,74
_1569765749098_jpg.rf.0144b3e95a193140ee4cab6b4d54e140.jpg,640,640,darkcircle,311,62,408,116
_1569765749098_jpg.rf.0144b3e95a193140ee4cab6b4d54e140.jpg,640,640,darkcircle,479,34,577,74
_1569765749098_jpg.rf.0144b3e95a193140ee4cab6b4d54e140.jpg,640,640,darkcircle,330,477,383,494
_1569765749098_jpg.rf.0144b3e95a193140ee4cab6b4d54e140.jpg,640,640,darkcircle,418,460,461,474
_1579957876695_jpg.rf.010732ede16850c5e6a7381a8e569bf1.jpg,640,640,Eyebag,307,287,371,312
_1579957876695_jpg.rf.010732ede16850c5e6a7381a8e569bf1.jpg,640,640,darkcircle,371,62,400,85
_1579957876695_jpg.rf.010732ede16850c5e6a7381a8e569bf1.jpg,640,640,Acne,208,388,245,410
_1579957876695_jpg.rf.010732ede16850c5e6a7381a8e569bf1.jpg,640,640,pigmentation,67,595,147,640
_1579957876695_jpg.rf.010732ede16850c5e6a7381a8e569bf1.jpg,640,640,pigmentation,309,571,371,640
_1579957876695_jpg.rf.010732ede16850c5e6a7381a8e569bf1.jpg,640,640,pigmentation,216,406,299,474
_1579957876695_jpg.rf.010732ede16850c5e6a7381a8e569bf1.jpg,640,640,pigmentation,164,426,217,479
_1579957876695_jpg.rf.010732ede16850c5e6a7381a8e569bf1.jpg,640,640,darkcircle,371,549,412,570
_1579957876695_jpg.rf.010732ede16850c5e6a7381a8e569bf1.jpg,640,640,darkcircle,462,546,519,568
_1580995424970_jpg.rf.0223b54433732f2194ec9b12706ee25d.jpg,640,640,darkcircle,231,97,290,130
_1580995424970_jpg.rf.0223b54433732f2194ec9b12706ee25d.jpg,640,640,darkcircle,345,88,390,111
_1580995424970_jpg.rf.0223b54433732f2194ec9b12706ee25d.jpg,640,640,Acne,544,176,583,214
_1580995424970_jpg.rf.0223b54433732f2194ec9b12706ee25d.jpg,640,640,Eyebag,450,123,542,156
_1580995424970_jpg.rf.0223b54433732f2194ec9b12706ee25d.jpg,640,640,Wrinkle,214,533,284,560
_1580995424970_jpg.rf.0223b54433732f2194ec9b12706ee25d.jpg,640,640,Wrinkle,205,542,257,634
_1580995424970_jpg.rf.0223b54433732f2194ec9b12706ee25d.jpg,640,640,Wrinkle,125,622,159,640
_1580995424970_jpg.rf.0223b54433732f2194ec9b12706ee25d.jpg,640,640,Wrinkle,231,620,267,640
_1580995424970_jpg.rf.0223b54433732f2194ec9b12706ee25d.jpg,640,640,Wrinkle,134,552,155,586
_1580995424970_jpg.rf.0223b54433732f2194ec9b12706ee25d.jpg,640,640,Eyebag,589,587,628,600
_1582868575378_jpg.rf.016861873c616c6f6eaf9b7c04725b6c.jpg,640,640,darkcircle,57,79,119,120
_1582868575378_jpg.rf.016861873c616c6f6eaf9b7c04725b6c.jpg,640,640,darkcircle,160,83,236,110
_1582868575378_jpg.rf.016861873c616c6f6eaf9b7c04725b6c.jpg,640,640,Acne,478,109,502,134
_1582868575378_jpg.rf.016861873c616c6f6eaf9b7c04725b6c.jpg,640,640,Eyebag,532,119,613,139
_1582868575378_jpg.rf.016861873c616c6f6eaf9b7c04725b6c.jpg,640,640,darkcircle,388,127,466,179
_1582868575378_jpg.rf.016861873c616c6f6eaf9b7c04725b6c.jpg,640,640,Wrinkle,287,374,326,442
_1582868575378_jpg.rf.016861873c616c6f6eaf9b7c04725b6c.jpg,640,640,Wrinkle,197,381,238,441
_1582868575378_jpg.rf.016861873c616c6f6eaf9b7c04725b6c.jpg,640,640,Wrinkle,190,443,215,481
_1582868575378_jpg.rf.016861873c616c6f6eaf9b7c04725b6c.jpg,640,640,Wrinkle,301,436,326,486
_1582868575378_jpg.rf.016861873c616c6f6eaf9b7c04725b6c.jpg,640,640,darkcircle,289,352,326,375
_1582868575378_jpg.rf.016861873c616c6f6eaf9b7c04725b6c.jpg,640,640,darkcircle,172,342,239,370
_1582868575378_jpg.rf.016861873c616c6f6eaf9b7c04725b6c.jpg,640,640,Wrinkle,303,318,326,332
_1582868575378_jpg.rf.016861873c616c6f6eaf9b7c04725b6c.jpg,640,640,Wrinkle,178,313,235,335
_1582868575378_jpg.rf.016861873c616c6f6eaf9b7c04725b6c.jpg,640,640,Eyebag,455,314,534,338
_1583313031730_jpg.rf.0083f85eac4b8e17fff7834355f8b2d9.jpg,640,640,Eyebag,164,131,289,176
_1583313031730_jpg.rf.0083f85eac4b8e17fff7834355f8b2d9.jpg,640,640,Eyebag,0,202,52,227
_1583313031730_jpg.rf.0083f85eac4b8e17fff7834355f8b2d9.jpg,640,640,Eyebag,588,160,640,182
_1583313031730_jpg.rf.0083f85eac4b8e17fff7834355f8b2d9.jpg,640,640,darkcircle,469,166,545,209
_1583313031730_jpg.rf.0083f85eac4b8e17fff7834355f8b2d9.jpg,640,640,Eyebag,50,373,85,385
_1583313031730_jpg.rf.0083f85eac4b8e17fff7834355f8b2d9.jpg,640,640,Acne,426,370,450,396
_1583313031730_jpg.rf.0083f85eac4b8e17fff7834355f8b2d9.jpg,640,640,Eyebag,481,369,562,393
_1583313031730_jpg.rf.0083f85eac4b8e17fff7834355f8b2d9.jpg,640,640,darkcircle,337,393,415,453
_1583304975606_jpg.rf.01da4bf8655038b7bd77ba45b367b5cc.jpg,640,640,Eyebag,273,145,299,160
_1583304975606_jpg.rf.01da4bf8655038b7bd77ba45b367b5cc.jpg,640,640,Eyebag,224,150,250,162
_1583304975606_jpg.rf.01da4bf8655038b7bd77ba45b367b5cc.jpg,640,640,darkcircle,488,186,568,215
_1583304975606_jpg.rf.01da4bf8655038b7bd77ba45b367b5cc.jpg,640,640,Eyebag,206,466,288,490
_1583304975606_jpg.rf.01da4bf8655038b7bd77ba45b367b5cc.jpg,640,640,Eyebag,484,328,564,344
_1568181727493_jpg.rf.02162563a35215ea0a4b74d402ce0312.jpg,640,640,darkcircle,545,2,611,58
_1568181727493_jpg.rf.02162563a35215ea0a4b74d402ce0312.jpg,640,640,spots,139,459,173,477
_1568181727493_jpg.rf.02162563a35215ea0a4b74d402ce0312.jpg,640,640,darkcircle,142,372,208,433
_1568181727493_jpg.rf.02162563a35215ea0a4b74d402ce0312.jpg,640,640,darkcircle,143,484,166,517
_1568181727493_jpg.rf.02162563a35215ea0a4b74d402ce0312.jpg,640,640,Eyebag,361,357,440,387
_1568181727493_jpg.rf.02162563a35215ea0a4b74d402ce0312.jpg,640,640,Eyebag,503,325,579,352
_1563785771585_jpg.rf.0206099c2283c5f08fd213d4ec1756a7.jpg,640,640,Eyebag,543,93,640,131
_1563785771585_jpg.rf.0206099c2283c5f08fd213d4ec1756a7.jpg,640,640,Eyebag,387,102,456,134
_1563785771585_jpg.rf.0206099c2283c5f08fd213d4ec1756a7.jpg,640,640,darkcircle,81,419,168,441
_1563785771585_jpg.rf.0206099c2283c5f08fd213d4ec1756a7.jpg,640,640,Wrinkle,491,364,512,386
_1568541959411_jpg.rf.0305e2e701569ea953130b1e909fb352.jpg,640,640,darkcircle,132,197,206,228
_1568541959411_jpg.rf.0305e2e701569ea953130b1e909fb352.jpg,640,640,Acne,524,273,544,288
_1568541959411_jpg.rf.0305e2e701569ea953130b1e909fb352.jpg,640,640,spots,469,241,500,272
_1568541959411_jpg.rf.0305e2e701569ea953130b1e909fb352.jpg,640,640,spots,68,386,109,425
_1568541959411_jpg.rf.0305e2e701569ea953130b1e909fb352.jpg,640,640,Eyebag,45,507,112,540
_1568541959411_jpg.rf.0305e2e701569ea953130b1e909fb352.jpg,640,640,darkcircle,381,472,427,490
_1569765985244_jpg.rf.025a3f956f9201328fa7962606bd9ee7.jpg,640,640,Acne,0,336,12,363
_1569765985244_jpg.rf.025a3f956f9201328fa7962606bd9ee7.jpg,640,640,darkcircle,404,130,457,152
_1569765985244_jpg.rf.025a3f956f9201328fa7962606bd9ee7.jpg,640,640,darkcircle,506,130,563,147
_1569765985244_jpg.rf.025a3f956f9201328fa7962606bd9ee7.jpg,640,640,darkcircle,335,566,387,584
_1569765985244_jpg.rf.025a3f956f9201328fa7962606bd9ee7.jpg,640,640,darkcircle,419,573,459,587
_1565789350656_jpg.rf.029aedd2c8f7cd73a129eee2f564431a.jpg,640,640,darkcircle,81,181,124,205
_1565789350656_jpg.rf.029aedd2c8f7cd73a129eee2f564431a.jpg,640,640,darkcircle,5,143,59,174
_1565789350656_jpg.rf.029aedd2c8f7cd73a129eee2f564431a.jpg,640,640,Eyebag,365,269,424,295
_1565789350656_jpg.rf.029aedd2c8f7cd73a129eee2f564431a.jpg,640,640,Eyebag,475,290,543,330
_1565789350656_jpg.rf.029aedd2c8f7cd73a129eee2f564431a.jpg,640,640,darkcircle,31,572,93,617
_1565789350656_jpg.rf.029aedd2c8f7cd73a129eee2f564431a.jpg,640,640,darkcircle,353,423,387,442
_1565789350656_jpg.rf.029aedd2c8f7cd73a129eee2f564431a.jpg,640,640,darkcircle,418,432,463,451
_1578988215543_jpg.rf.022f3d0c8795a7a14d341f67f8b75db1.jpg,640,640,darkcircle,274,38,366,88
_1578988215543_jpg.rf.022f3d0c8795a7a14d341f67f8b75db1.jpg,640,640,darkcircle,100,12,191,56
_1578988215543_jpg.rf.022f3d0c8795a7a14d341f67f8b75db1.jpg,640,640,darkcircle,435,36,482,64
_1578988215543_jpg.rf.022f3d0c8795a7a14d341f67f8b75db1.jpg,640,640,darkcircle,255,556,310,585
_1578988215543_jpg.rf.022f3d0c8795a7a14d341f67f8b75db1.jpg,640,640,darkcircle,571,372,640,404
_1579450652038_jpg.rf.03db6adc9c29d77edca4100ffe018db6.jpg,640,640,pigmentation,530,83,607,202
_1579450652038_jpg.rf.03db6adc9c29d77edca4100ffe018db6.jpg,640,640,pigmentation,358,104,413,224
_1579450652038_jpg.rf.03db6adc9c29d77edca4100ffe018db6.jpg,640,640,darkcircle,212,398,309,440
_1579450652038_jpg.rf.03db6adc9c29d77edca4100ffe018db6.jpg,640,640,darkcircle,20,411,129,456
_1583054813090_jpg.rf.0534a859a34543f3b60ea967defe3be9.jpg,640,640,darkcircle,467,12,517,51
_1583054813090_jpg.rf.0534a859a34543f3b60ea967defe3be9.jpg,640,640,darkcircle,290,217,368,231
_1583054813090_jpg.rf.0534a859a34543f3b60ea967defe3be9.jpg,640,640,darkcircle,109,242,211,308
_1568408012607_jpg.rf.044a7c358dc25f3deae19603cb837d8c.jpg,640,640,darkcircle,587,34,640,64
_1568408012607_jpg.rf.044a7c358dc25f3deae19603cb837d8c.jpg,640,640,Acne,110,381,132,413
_1568408012607_jpg.rf.044a7c358dc25f3deae19603cb837d8c.jpg,640,640,darkcircle,442,456,497,476
_1577017276951_jpg.rf.031dd518e86a40f3aa91af9f2c092ca0.jpg,640,640,darkcircle,93,103,194,148
_1577017276951_jpg.rf.031dd518e86a40f3aa91af9f2c092ca0.jpg,640,640,spots,240,325,283,365
_1577017276951_jpg.rf.031dd518e86a40f3aa91af9f2c092ca0.jpg,640,640,spots,434,215,473,263
_1577017276951_jpg.rf.031dd518e86a40f3aa91af9f2c092ca0.jpg,640,640,Eyebag,392,182,440,197
_1577017276951_jpg.rf.031dd518e86a40f3aa91af9f2c092ca0.jpg,640,640,darkcircle,313,173,338,223
_1577017276951_jpg.rf.031dd518e86a40f3aa91af9f2c092ca0.jpg,640,640,Acne,161,377,190,406
_1577017276951_jpg.rf.031dd518e86a40f3aa91af9f2c092ca0.jpg,640,640,spots,97,377,153,393
_1577017276951_jpg.rf.031dd518e86a40f3aa91af9f2c092ca0.jpg,640,640,Eyebag,411,398,482,413
_1577017276951_jpg.rf.031dd518e86a40f3aa91af9f2c092ca0.jpg,640,640,Eyebag,313,417,349,434
_1575812827812_jpg.rf.0744001751cafbe7b59a615be9e28b7f.jpg,640,640,spots,189,391,225,432
_1575812827812_jpg.rf.0744001751cafbe7b59a615be9e28b7f.jpg,640,640,spots,189,327,267,390
_1575812827812_jpg.rf.0744001751cafbe7b59a615be9e28b7f.jpg,640,640,spots,390,556,402,584
_1563201854902_jpg.rf.078907a8e42a32510ff9dd003656ce9d.jpg,640,640,darkcircle,205,277,258,298
_1563201854902_jpg.rf.078907a8e42a32510ff9dd003656ce9d.jpg,640,640,darkcircle,289,297,329,307
_1563201854902_jpg.rf.078907a8e42a32510ff9dd003656ce9d.jpg,640,640,Eyebag,479,15,527,31
_1563201854902_jpg.rf.078907a8e42a32510ff9dd003656ce9d.jpg,640,640,darkcircle,90,368,213,412
_1563201854902_jpg.rf.078907a8e42a32510ff9dd003656ce9d.jpg,640,640,darkcircle,305,406,392,446
_1583044351418_jpg.rf.065d26b1e94ab3f930f542c00590ade8.jpg,640,640,darkcircle,217,72,275,109
_1583044351418_jpg.rf.065d26b1e94ab3f930f542c00590ade8.jpg,640,640,darkcircle,275,99,306,124
_1583044351418_jpg.rf.065d26b1e94ab3f930f542c00590ade8.jpg,640,640,darkcircle,360,100,428,126
_1583044351418_jpg.rf.065d26b1e94ab3f930f542c00590ade8.jpg,640,640,spots,378,149,402,167
_1583044351418_jpg.rf.065d26b1e94ab3f930f542c00590ade8.jpg,640,640,darkcircle,0,467,58,492
_1583044351418_jpg.rf.065d26b1e94ab3f930f542c00590ade8.jpg,640,640,darkcircle,326,446,420,479
_1583044351418_jpg.rf.065d26b1e94ab3f930f542c00590ade8.jpg,640,640,darkcircle,509,455,596,490
_1583044351418_jpg.rf.065d26b1e94ab3f930f542c00590ade8.jpg,640,640,Acne,330,549,364,586
_1573389959800_jpg.rf.071c2d242fb487cf0d5365c27c4bdf61.jpg,640,640,Eyebag,235,133,333,164
_1573389959800_jpg.rf.071c2d242fb487cf0d5365c27c4bdf61.jpg,640,640,Eyebag,67,159,164,212
_1573389959800_jpg.rf.071c2d242fb487cf0d5365c27c4bdf61.jpg,640,640,Eyebag,509,92,637,136
_1573389959800_jpg.rf.071c2d242fb487cf0d5365c27c4bdf61.jpg,640,640,darkcircle,358,134,427,189
_1573389959800_jpg.rf.071c2d242fb487cf0d5365c27c4bdf61.jpg,640,640,Wrinkle,534,161,628,300
_1573389959800_jpg.rf.071c2d242fb487cf0d5365c27c4bdf61.jpg,640,640,darkcircle,160,456,228,486
_1573389959800_jpg.rf.071c2d242fb487cf0d5365c27c4bdf61.jpg,640,640,darkcircle,288,422,358,451
_1573389959800_jpg.rf.071c2d242fb487cf0d5365c27c4bdf61.jpg,640,640,Acne,578,571,597,590
_1573389959800_jpg.rf.071c2d242fb487cf0d5365c27c4bdf61.jpg,640,640,Acne,608,454,629,477
_1570798663242_jpg.rf.083173144125799375ac94476194db9d.jpg,640,640,darkcircle,382,1,426,23
_1570798663242_jpg.rf.083173144125799375ac94476194db9d.jpg,640,640,darkcircle,512,32,593,65
_1570798663242_jpg.rf.083173144125799375ac94476194db9d.jpg,640,640,darkcircle,142,575,194,592
_1570798663242_jpg.rf.083173144125799375ac94476194db9d.jpg,640,640,darkcircle,58,547,116,572
_1570798663242_jpg.rf.083173144125799375ac94476194db9d.jpg,640,640,Acne,70,569,94,590
_1581332652397_jpg.rf.0849dd952b807451e5a4d6edabee7556.jpg,640,640,Acne,219,6,244,28
_1581332652397_jpg.rf.0849dd952b807451e5a4d6edabee7556.jpg,640,640,darkcircle,336,349,377,386
_1581332652397_jpg.rf.0849dd952b807451e5a4d6edabee7556.jpg,640,640,darkcircle,161,337,249,377
_1581332652397_jpg.rf.0849dd952b807451e5a4d6edabee7556.jpg,640,640,darkcircle,395,336,424,351
_1581332652397_jpg.rf.0849dd952b807451e5a4d6edabee7556.jpg,640,640,darkcircle,458,345,484,358
_1569242768261_jpg.rf.08044e04c7092cb38c2325c376481239.jpg,640,640,darkcircle,215,155,275,183
_1569242768261_jpg.rf.08044e04c7092cb38c2325c376481239.jpg,640,640,darkcircle,275,168,357,216
_1569242768261_jpg.rf.08044e04c7092cb38c2325c376481239.jpg,640,640,darkcircle,400,208,468,250
_1569242768261_jpg.rf.08044e04c7092cb38c2325c376481239.jpg,640,640,darkcircle,0,452,42,470
_1569242768261_jpg.rf.08044e04c7092cb38c2325c376481239.jpg,640,640,darkcircle,89,469,128,495
_1569242768261_jpg.rf.08044e04c7092cb38c2325c376481239.jpg,640,640,spots,362,447,432,514
_1569242768261_jpg.rf.08044e04c7092cb38c2325c376481239.jpg,640,640,spots,616,469,635,481
_1569242768261_jpg.rf.08044e04c7092cb38c2325c376481239.jpg,640,640,spots,595,491,630,550
_1568467725298_jpg.rf.07d574b3dfa9da44c264225aa3400094.jpg,640,640,darkcircle,105,106,162,124
_1568467725298_jpg.rf.07d574b3dfa9da44c264225aa3400094.jpg,640,640,darkcircle,17,99,65,114
_1568467725298_jpg.rf.07d574b3dfa9da44c264225aa3400094.jpg,640,640,Wrinkle,103,145,134,207
_1568467725298_jpg.rf.07d574b3dfa9da44c264225aa3400094.jpg,640,640,Wrinkle,0,126,48,179
_1568467725298_jpg.rf.07d574b3dfa9da44c264225aa3400094.jpg,640,640,darkcircle,338,42,384,57
_1568467725298_jpg.rf.07d574b3dfa9da44c264225aa3400094.jpg,640,640,darkcircle,430,53,470,77
_1568467725298_jpg.rf.07d574b3dfa9da44c264225aa3400094.jpg,640,640,darkcircle,135,631,185,640
_1568467725298_jpg.rf.07d574b3dfa9da44c264225aa3400094.jpg,640,640,spots,217,364,236,377
_1568467725298_jpg.rf.07d574b3dfa9da44c264225aa3400094.jpg,640,640,spots,298,364,315,372
_1578554043081_jpg.rf.0868fa91fbb629625be39bd315ad1939.jpg,640,640,darkcircle,0,255,87,299
_1578554043081_jpg.rf.0868fa91fbb629625be39bd315ad1939.jpg,640,640,darkcircle,399,145,459,171
_1578554043081_jpg.rf.0868fa91fbb629625be39bd315ad1939.jpg,640,640,darkcircle,517,155,588,189
_1578554043081_jpg.rf.0868fa91fbb629625be39bd315ad1939.jpg,640,640,Eyebag,155,390,202,409
_1578554043081_jpg.rf.0868fa91fbb629625be39bd315ad1939.jpg,640,640,pigmentation,492,379,510,419
_1583063887418_jpg.rf.097c99aa2316ed59452edda31326b33e.jpg,640,640,darkcircle,82,172,178,221
_1583063887418_jpg.rf.097c99aa2316ed59452edda31326b33e.jpg,640,640,pigmentation,416,115,474,154
_1583063887418_jpg.rf.097c99aa2316ed59452edda31326b33e.jpg,640,640,Eyebag,138,502,217,520
_1583063887418_jpg.rf.097c99aa2316ed59452edda31326b33e.jpg,640,640,darkcircle,503,511,594,554
_1583063887418_jpg.rf.098c6785a2bca7a0cc52e1a4beb14127.jpg,640,640,darkcircle,113,157,212,208
_1583063887418_jpg.rf.098c6785a2bca7a0cc52e1a4beb14127.jpg,640,640,darkcircle,317,211,345,237
